id,year,name,date,position,game_id,posteam,ATT,COMP,FUM,HIT,INT,LONG,LST,PAT_Attempt,PAT_Made,PAT_percent,RATT,REC,RECTD,RECYDS,RTD,RYDS,SACK,TD,TGTS,YDS,attempt,long,longest,med,percent,short
00-0027825,2015,J.Dray,20150913,WR,2015091305,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,61.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027827,2012,D.Epps,20120930,WR,2012093006,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027844,2010,E.Lorig,20101107,RB,2010110706,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027844,2011,E.Lorig,20111003,RB,2011100300,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,53.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027844,2012,E.Lorig,20120909,WR,2012090911,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,83.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027844,2013,E.Lorig,20130922,WR,2013092206,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,47.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027844,2014,E.Lorig,20141026,RB,2014102612,NO,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,1.0,27.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027853,2013,T.Williams,20131027,WR,2013102708,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027854,2010,S.Bradford,20100912,QB,2010091208,STL,587.0,353.0,1.0,69.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,72.0,34.0,20.0,0.0,3496.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027854,2011,S.Bradford,20110911,QB,2011091107,STL,352.0,190.0,4.0,63.0,6.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,33.0,36.0,7.0,0.0,2157.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027854,2012,S.Bradford,20120909,QB,2012090905,STL,547.0,328.0,3.0,76.0,11.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,140.0,34.0,24.0,0.0,3708.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027854,2013,S.Bradford,20130908,QB,2013090810,STL,261.0,159.0,1.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,41.0,15.0,17.0,0.0,1687.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027854,2015,S.Bradford,20150914,QB,2015091400,PHI,531.0,346.0,4.0,75.0,14.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,50.0,28.0,20.0,0.0,3725.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027854,2016,S.Bradford,20160918,QB,2016091813,MIN,553.0,395.0,2.0,87.0,5.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,5.0,0.0,66.0,37.0,20.0,1.0,3877.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027854,2017,S.Bradford,20170911,QB,2017091100,MIN,43.0,32.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027854,2018,S.Bradford,20180909,QB,2018090909,ARI,80.0,50.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027855,2010,N.Suh,20101107,RB,2010110700,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
00-0027861,2010,C.Spiller,20100912,RB,2010091201,BUF,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,24.0,1.0,157.0,0.0,283.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027861,2011,C.Spiller,20110911,RB,2011091104,BUF,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,39.0,2.0,271.0,4.0,561.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027861,2012,C.Spiller,20120909,RB,2012090902,BUF,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,207.0,43.0,2.0,459.0,6.0,1244.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027861,2013,C.Spiller,20130908,RB,2013090800,BUF,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,34.0,0.0,197.0,2.0,927.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027861,2014,C.Spiller,20140907,RB,2014090702,BUF,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,19.0,1.0,125.0,0.0,299.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027861,2015,C.Spiller,20150920,WR,2015092008,NO,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,34.0,2.0,239.0,0.0,112.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027861,2016,C.Spiller,20161002,RB,2016100206,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,50.0,0.0,18.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027861,2017,C.Spiller,20171019,RB,2017101900,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027862,2015,T.Alualu,20150920,WR,2015092011,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027864,2010,R.Mathews,20100913,RB,2010091301,SD,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,157.0,22.0,0.0,145.0,7.0,675.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027864,2011,R.Mathews,20110911,RB,2011091111,SD,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,222.0,50.0,1.0,455.0,6.0,1091.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027864,2012,R.Mathews,20120923,RB,2012092310,SD,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,184.0,39.0,0.0,252.0,1.0,707.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027864,2013,R.Mathews,20130909,RB,2013090901,SD,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,285.0,26.0,1.0,189.0,6.0,1255.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027864,2014,R.Mathews,20140908,RB,2014090801,SD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,9.0,0.0,69.0,3.0,328.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027864,2015,R.Mathews,20150914,WR,2015091400,PHI,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,108.0,20.0,2.0,146.0,6.0,539.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027864,2016,R.Mathews,20160911,RB,2016091107,PHI,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,157.0,13.0,1.0,115.0,8.0,665.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027869,2015,M.Iupati,20151210,WR,2015121000,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027870,2014,M.Pouncey,20141228,RB,2014122809,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027873,2010,J.Gresham,20100912,WR,2010091202,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.0,473.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027873,2011,J.Gresham,20110911,WR,2011091101,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,6.0,596.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027873,2012,J.Gresham,20120910,WR,2012091000,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,5.0,737.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027873,2013,J.Gresham,20130908,WR,2013090802,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,461.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027873,2014,J.Gresham,20140907,WR,2014090701,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,5.0,460.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027873,2015,J.Gresham,20150913,WR,2015091307,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,223.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027873,2016,J.Gresham,20160911,WR,2016091112,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,390.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027873,2017,J.Gresham,20170910,WR,2017091004,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,322.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027873,2018,J.Gresham,20180923,WR,2018092311,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,94.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027874,2010,D.Thomas,20100919,WR,2010091909,DEN,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,22.0,2.0,283.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027874,2011,D.Thomas,20111023,WR,2011102300,DEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,4.0,551.0,0.0,5.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027874,2012,D.Thomas,20120909,WR,2012090912,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,10.0,1438.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027874,2013,D.Thomas,20130905,WR,2013090500,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,15.0,1430.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027874,2014,D.Thomas,20140907,WR,2014090712,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,12.0,1621.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027874,2015,D.Thomas,20150913,WR,2015091309,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,7.0,1304.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027874,2016,D.Thomas,20160908,WR,2016090800,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5.0,1083.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027874,2017,D. Thomas,20170911,WR,2017091101,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,6.0,949.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027874,2018,De.Thomas,20180909,WR,2018090911,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,5.0,677.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027876,2010,T.Tebow,20100912,RB,2010091204,DEN,82.0,41.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,6.0,231.0,6.0,5.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027876,2011,T.Tebow,20111002,WR,2011100211,DEN,272.0,126.0,4.0,42.0,7.0,0.0,2.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,6.0,673.0,34.0,16.0,1.0,1729.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027876,2012,T.Tebow,20120909,RB,2012090902,NYJ,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,97.0,1.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027880,2010,J.Best,20100912,RB,2010091207,DET,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172.0,58.0,2.0,487.0,4.0,563.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027880,2011,J.Best,20110911,RB,2011091106,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,27.0,1.0,287.0,2.0,390.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027888,2010,T.Gerhart,20100919,RB,2010091902,MIN,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,21.0,0.0,167.0,1.0,322.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027888,2011,T.Gerhart,20110911,RB,2011091111,MIN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,23.0,4.0,190.0,1.0,531.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027888,2012,T.Gerhart,20120909,RB,2012090901,MIN,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,20.0,0.0,155.0,1.0,169.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027888,2013,T.Gerhart,20130915,RB,2013091503,MIN,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,13.0,0.0,88.0,2.0,283.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027888,2014,T.Gerhart,20140907,RB,2014090707,JAC,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,20.0,0.0,186.0,2.0,326.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027888,2015,T.Gerhart,20150927,RB,2015092706,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,23.0,0.0,44.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027890,2011,B.Tate,20110911,RB,2011091102,HOU,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,175.0,13.0,0.0,98.0,5.0,942.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027890,2012,B.Tate,20120909,WR,2012090903,HOU,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,11.0,0.0,49.0,2.0,279.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027890,2013,B.Tate,20130909,RB,2013090901,HOU,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,181.0,34.0,0.0,140.0,4.0,771.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027890,2014,B.Tate,20140907,RB,2014090708,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,9.0,0.0,60.0,4.0,370.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027891,2010,G.Tate,20100919,WR,2010091909,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,227.0,0.0,4.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027891,2011,G.Tate,20110911,WR,2011091110,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,3.0,382.0,0.0,14.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027891,2012,G.Tate,20120916,WR,2012091608,SEA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,7.0,682.0,0.0,20.0,0.0,1.0,67.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027891,2013,G.Tate,20130908,WR,2013090801,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,5.0,898.0,0.0,31.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027891,2014,G.Tate,20140908,WR,2014090800,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,99.0,4.0,1331.0,0.0,30.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027891,2015,G.Tate,20150913,WR,2015091308,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90.0,6.0,813.0,0.0,41.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027891,2016,G.Tate,20160911,WR,2016091111,DET,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,91.0,4.0,1077.0,0.0,4.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027891,2017,G.Tate,20170910,WR,2017091004,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,92.0,7.0,1003.0,0.0,22.0,0.0,0.0,119.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027891,2018,G.Tate,20180910,WR,2018091000,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,74.0,4.0,791.0,0.0,34.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027893,2010,D.Williams,20101003,RB,2010100303,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,219.0,0.0,5.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027893,2011,D.Williams,20110911,WR,2011091103,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,592.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027893,2012,D.Williams,20120909,WR,2012090904,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,324.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027893,2013,D.Williams,20130908,WR,2013090809,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,178.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027893,2014,Da.Williams,20141012,WR,2014101204,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027902,2010,D.Bryant,20100912,WR,2010091212,DAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,6.0,561.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027902,2011,D.Bryant,20110911,WR,2011091112,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,10.0,928.0,0.0,5.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027902,2012,D.Bryant,20120905,WR,2012090500,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,89.0,13.0,1359.0,0.0,-5.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027902,2013,D.Bryant,20130908,WR,2013090812,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,13.0,1249.0,0.0,1.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027902,2014,D.Bryant,20140907,WR,2014090710,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,17.0,1320.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027902,2015,D.Bryant,20150913,WR,2015091312,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,401.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027902,2016,D.Bryant,20160911,WR,2016091110,DAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,796.0,0.0,0.0,0.0,1.0,96.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027902,2017,D.Bryant,20170910,WR,2017091012,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,7.0,839.0,0.0,-4.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027905,2014,W.Tukuafu,20141102,RB,2014110209,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027905,2015,W.Tukuafu,20151115,RB,2015111511,SEA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027905,2016,W.Tukuafu,20160918,RB,2016091809,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027912,2010,D.Alexander,20101017,WR,2010101701,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,306.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027912,2011,D.Alexander,20110919,WR,2011091900,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,431.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027912,2012,D.Alexander,20121028,RB,2012102802,SD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,658.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027914,2014,A.Sendejo,20141116,RB,2014111601,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027915,2013,I.Trufant,20131222,RB,2013122206,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027917,2011,T.Clutts,20110918,WR,2011091808,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,48.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027917,2013,T.Clutts,20130915,RB,2013091506,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027917,2014,T.Clutts,20141012,WR,2014101211,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0027917,2015,T.Clutts,20151004,WR,2015100412,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
